LOCATION,Country,VAR,Variable ,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Internet,Flag Codes,Flags
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q2,,100HAB,Per 100 inhabitants,0,Units,,,23.522,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q4,,100HAB,Per 100 inhabitants,0,Units,,,24.083,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012,2012,100HAB,Per 100 inhabitants,0,Units,,,24.763,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q2,,100HAB,Per 100 inhabitants,0,Units,,,24.491,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q4,,100HAB,Per 100 inhabitants,0,Units,,,24.763,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013,2013,100HAB,Per 100 inhabitants,0,Units,,,25.471,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q2,,100HAB,Per 100 inhabitants,0,Units,,,25.187,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q4,,100HAB,Per 100 inhabitants,0,Units,,,25.471,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014,2014,100HAB,Per 100 inhabitants,0,Units,,,26.725,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q2,,100HAB,Per 100 inhabitants,0,Units,,,26.275,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q4,,100HAB,Per 100 inhabitants,0,Units,,,26.725,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015,2015,100HAB,Per 100 inhabitants,0,Units,,,27.334,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q2,,100HAB,Per 100 inhabitants,0,Units,,,27.025,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q4,,100HAB,Per 100 inhabitants,0,Units,,,27.334,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016,2016,100HAB,Per 100 inhabitants,0,Units,,,28.309,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q2,,100HAB,Per 100 inhabitants,0,Units,,,28.027,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q4,,100HAB,Per 100 inhabitants,0,Units,,,28.309,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017,2017,100HAB,Per 100 inhabitants,0,Units,,,28.918,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q2,,100HAB,Per 100 inhabitants,0,Units,,,28.662,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q4,,100HAB,Per 100 inhabitants,0,Units,,,28.918,,
SVN,Slovenia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2018-Q2,,100HAB,Per 100 inhabitants,0,Units,,,29.104,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009,2009,100HAB,Per 100 inhabitants,0,Units,,,20.4,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009-Q4,,100HAB,Per 100 inhabitants,0,Units,,,20.4,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010,2010,100HAB,Per 100 inhabitants,0,Units,,,20.725,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q2,,100HAB,Per 100 inhabitants,0,Units,,,19.716,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q4,,100HAB,Per 100 inhabitants,0,Units,,,20.725,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011,2011,100HAB,Per 100 inhabitants,0,Units,,,22.111,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q2,,100HAB,Per 100 inhabitants,0,Units,,,20.534,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q4,,100HAB,Per 100 inhabitants,0,Units,,,22.111,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012,2012,100HAB,Per 100 inhabitants,0,Units,,,23.138,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q2,,100HAB,Per 100 inhabitants,0,Units,,,22.354,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q4,,100HAB,Per 100 inhabitants,0,Units,,,23.138,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013,2013,100HAB,Per 100 inhabitants,0,Units,,,24.494,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q2,,100HAB,Per 100 inhabitants,0,Units,,,23.445,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q4,,100HAB,Per 100 inhabitants,0,Units,,,24.494,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014,2014,100HAB,Per 100 inhabitants,0,Units,,,25.314,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q2,,100HAB,Per 100 inhabitants,0,Units,,,24.629,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q4,,100HAB,Per 100 inhabitants,0,Units,,,25.314,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015,2015,100HAB,Per 100 inhabitants,0,Units,,,25.769,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q2,,100HAB,Per 100 inhabitants,0,Units,,,25.045,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q4,,100HAB,Per 100 inhabitants,0,Units,,,25.769,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016,2016,100HAB,Per 100 inhabitants,0,Units,,,26.497,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q2,,100HAB,Per 100 inhabitants,0,Units,,,25.959,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q4,,100HAB,Per 100 inhabitants,0,Units,,,26.497,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017,2017,100HAB,Per 100 inhabitants,0,Units,,,27.103,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q2,,100HAB,Per 100 inhabitants,0,Units,,,26.799,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q4,,100HAB,Per 100 inhabitants,0,Units,,,27.103,,
LVA,Latvia,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2018-Q2,,100HAB,Per 100 inhabitants,0,Units,,,27.048,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009,2009,100HAB,Per 100 inhabitants,0,Units,,,20.038,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009-Q4,,100HAB,Per 100 inhabitants,0,Units,,,20.038,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010,2010,100HAB,Per 100 inhabitants,0,Units,,,22.086,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q2,,100HAB,Per 100 inhabitants,0,Units,,,20.833,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q4,,100HAB,Per 100 inhabitants,0,Units,,,22.086,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011,2011,100HAB,Per 100 inhabitants,0,Units,,,24.171,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q2,,100HAB,Per 100 inhabitants,0,Units,,,22.858,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q4,,100HAB,Per 100 inhabitants,0,Units,,,24.171,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012,2012,100HAB,Per 100 inhabitants,0,Units,,,25.863,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q2,,100HAB,Per 100 inhabitants,0,Units,,,24.845,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q4,,100HAB,Per 100 inhabitants,0,Units,,,25.863,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013,2013,100HAB,Per 100 inhabitants,0,Units,,,25.845,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q2,,100HAB,Per 100 inhabitants,0,Units,,,25.724,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q4,,100HAB,Per 100 inhabitants,0,Units,,,25.845,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014,2014,100HAB,Per 100 inhabitants,0,Units,,,27.345,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q2,,100HAB,Per 100 inhabitants,0,Units,,,26.478,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q4,,100HAB,Per 100 inhabitants,0,Units,,,27.345,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015,2015,100HAB,Per 100 inhabitants,0,Units,,,28.686,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q2,,100HAB,Per 100 inhabitants,0,Units,,,27.881,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q4,,100HAB,Per 100 inhabitants,0,Units,,,28.686,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016,2016,100HAB,Per 100 inhabitants,0,Units,,,29.906,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q2,,100HAB,Per 100 inhabitants,0,Units,,,29.107,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q4,,100HAB,Per 100 inhabitants,0,Units,,,29.906,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017,2017,100HAB,Per 100 inhabitants,0,Units,,,28.241,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q2,,100HAB,Per 100 inhabitants,0,Units,,,28.878,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q4,,100HAB,Per 100 inhabitants,0,Units,,,28.241,,
LTU,Lithuania,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2018-Q2,,100HAB,Per 100 inhabitants,0,Units,,,28.063,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009,2009,100HAB,Per 100 inhabitants,0,Units,,,22.636,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2009-Q4,,100HAB,Per 100 inhabitants,0,Units,,,22.636,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010,2010,100HAB,Per 100 inhabitants,0,Units,,,24.027,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q2,,100HAB,Per 100 inhabitants,0,Units,,,23.408,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2010-Q4,,100HAB,Per 100 inhabitants,0,Units,,,24.027,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011,2011,100HAB,Per 100 inhabitants,0,Units,,,25.029,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q2,,100HAB,Per 100 inhabitants,0,Units,,,24.623,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2011-Q4,,100HAB,Per 100 inhabitants,0,Units,,,25.029,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012,2012,100HAB,Per 100 inhabitants,0,Units,,,25.872,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q2,,100HAB,Per 100 inhabitants,0,Units,,,25.459,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2012-Q4,,100HAB,Per 100 inhabitants,0,Units,,,25.872,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013,2013,100HAB,Per 100 inhabitants,0,Units,,,26.701,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q2,,100HAB,Per 100 inhabitants,0,Units,,,26.298,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2013-Q4,,100HAB,Per 100 inhabitants,0,Units,,,26.701,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014,2014,100HAB,Per 100 inhabitants,0,Units,,,27.44,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q2,,100HAB,Per 100 inhabitants,0,Units,,,27.032,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2014-Q4,,100HAB,Per 100 inhabitants,0,Units,,,27.44,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015,2015,100HAB,Per 100 inhabitants,0,Units,,,28.474,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q2,,100HAB,Per 100 inhabitants,0,Units,,,27.976,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2015-Q4,,100HAB,Per 100 inhabitants,0,Units,,,28.474,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016,2016,100HAB,Per 100 inhabitants,0,Units,,,29.37,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q2,,100HAB,Per 100 inhabitants,0,Units,,,28.996,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2016-Q4,,100HAB,Per 100 inhabitants,0,Units,,,29.37,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017,2017,100HAB,Per 100 inhabitants,0,Units,,,30.182,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q2,,100HAB,Per 100 inhabitants,0,Units,,,29.781,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2017-Q4,,100HAB,Per 100 inhabitants,0,Units,,,30.182,,
OECD,OECD - Total,BB-P100-TOT,Total fixed broadband suscriptions per 100 inhabitants,2018-Q2,,100HAB,Per 100 inhabitants,0,Units,,,30.597,,
